timestamp,value,is_anomaly,predicted
1426356173,87,False,44.337837
1426356473,87,False,43.74865
1426356773,72,False,45.82289
1426357073,47,False,69.163086
1426357373,94,False,49.653484
1426357673,104,False,28.29071
1426357973,45,False,51.51178
1426358273,62,False,38.016636
1426358573,73,False,41.711754
1426358873,72,False,50.32273
1426359173,43,False,57.38297
1426359473,60,False,36.82171
1426359773,23,False,38.868534
1426360073,50,False,45.14715
1426360373,29,False,46.911285
1426360673,29,False,37.08271
1426360973,23,False,32.66462
1426361273,43,False,23.764093
1426361573,78,False,40.089317
1426361873,161,True,48.85863
1426362173,123,False,48.549614
1426362473,164,True,48.17098
1426362773,159,False,41.849995
1426363073,135,True,42.495403
1426363373,75,False,53.208755
1426363673,41,False,48.352875
1426363973,39,False,38.11915
1426364273,62,False,21.354229
1426364573,40,False,47.448074
1426364873,35,False,34.592316
1426365173,74,False,18.832632
1426365473,111,True,17.695175
1426365773,99,False,17.240356
1426366073,53,False,40.860985
1426366373,35,False,56.400867
1426366673,46,False,37.570072
1426366973,29,False,39.889164
1426367273,21,False,46.286793
1426367573,36,False,32.05606
1426367873,32,False,59.75615
1426368173,30,False,68.55796
1426368473,49,False,31.485542
1426368773,75,False,31.962847
1426369073,27,False,37.143898
1426369373,27,False,30.288113
1426369673,41,False,35.96202
1426369973,37,False,48.416428
1426370273,44,False,19.071356
1426370573,28,False,33.53971
1426370873,28,False,34.22489
1426371173,30,False,28.741816
1426371473,26,False,28.398182
1426371773,85,False,28.677765
1426372073,54,False,19.413515
1426372373,51,False,25.386795
1426372673,62,False,28.19008
1426372973,114,True,25.16777
1426373273,85,False,35.522396
1426373573,49,False,25.69576
1426373873,94,False,33.527836
1426374173,75,False,38.000057
1426374473,59,False,31.652073
1426374773,60,False,31.507555
1426375073,59,False,36.513973
1426375373,29,False,32.17973
1426375673,41,False,33.936916
1426375973,49,False,42.043003
1426376273,57,False,43.896706
1426376573,52,False,44.645683
1426376873,33,False,33.202923
1426377173,25,False,39.35316
1426377473,40,False,37.996006
1426377773,34,False,37.79336
1426378073,38,False,33.328915
1426378373,26,False,42.913963
1426378673,25,False,35.898853
1426378973,15,False,42.67626
1426379273,42,False,40.833828
1426379573,48,False,40.04211
1426379873,28,False,58.79485
1426380173,29,False,56.934704
1426380473,22,False,26.576422
1426380773,39,False,47.539623
1426381073,51,False,42.740974
1426381373,39,False,34.743446
1426381673,28,False,51.396492
1426381973,54,False,49.92516
1426382273,33,False,33.516808
1426382573,29,False,51.63507
1426382873,20,False,41.110374
1426383173,35,False,46.31343
1426383473,25,False,38.096466
1426383773,31,False,43.590614
1426384073,27,False,38.97539
1426384373,36,False,53.47066
1426384673,19,False,39.403046
1426384973,29,False,43.63571
1426385273,31,False,34.794235
1426385573,31,False,33.197803
1426385873,16,False,42.20872
1426386173,25,False,49.42936
1426386473,63,False,34.141605
1426386773,48,False,35.65724
1426387073,27,False,49.43421
1426387373,21,False,39.507164
1426387673,35,False,36.643642
1426387973,13,False,41.276253
1426388273,43,False,43.92493
1426388573,24,False,45.660217
1426388873,23,False,38.086254
1426389173,28,False,45.88841
1426389473,18,False,38.526516
1426389773,24,False,43.6545
1426390073,21,False,38.222668
1426390373,22,False,33.60766
1426390673,23,False,37.599327
1426390973,23,False,31.734064
1426391273,11,False,37.27882
1426391573,16,False,34.099792
1426391873,8,False,25.001678
1426392173,11,False,37.841736
1426392473,14,False,27.456959
1426392773,23,False,33.790974
1426393073,11,False,37.910336
1426393373,16,False,34.898117
1426393673,14,False,21.648695
1426393973,13,False,31.139662
1426394273,16,False,22.54638
1426394573,14,False,25.392958
1426394873,21,False,28.495993
1426395173,26,False,19.42253
1426395473,38,False,28.457903
1426395773,30,False,32.02867
1426396073,29,False,29.026346
1426396373,19,False,26.871193
1426396673,26,False,28.779892
1426396973,18,False,27.687153
1426397273,28,False,29.576477
1426397573,11,False,27.282576
1426397873,10,True,29.752214
1426398173,13,False,25.510386
1426398473,7,False,28.15603
1426398773,20,False,34.641655
1426399073,41,False,24.707428
1426399373,12,False,32.221127
1426399673,13,False,26.463655
1426399973,24,False,22.80461
1426400273,9,False,25.742714
1426400573,7,False,19.787565
1426400873,20,False,17.927906
1426401173,46,False,26.67605
1426401473,48,True,26.604275
1426401773,44,False,63.189983
1426402073,53,False,58.35695
1426402373,45,False,59.972134
1426402673,23,False,27.22087
1426402973,7,False,28.458635
1426403273,7,False,31.19951
1426403573,10,False,23.483227
1426403873,15,False,20.202166
1426404173,12,False,21.027525
1426404473,8,False,22.209486
1426404773,19,False,21.13256
1426405073,22,False,20.574127
1426405373,43,False,23.886292
1426405673,56,False,21.453455
1426405973,31,False,83.86339
1426406273,25,False,28.629192
1426406573,9,False,25.796293
1426406873,13,False,27.730963
1426407173,11,False,30.15215
1426407473,19,False,24.930628
1426407773,9,False,27.3817
1426408073,18,False,25.558802
1426408373,7,False,20.966496
1426408673,19,False,24.844128
1426408973,12,False,30.719553
1426409273,5,False,24.142216
1426409573,7,False,25.524261
1426409873,24,False,22.895813
1426410173,19,False,26.439543
1426410473,9,False,20.981901
1426410773,12,False,22.006489
1426411073,10,False,16.889156
1426411373,18,False,24.940645
1426411673,16,False,18.568768
1426411973,5,False,20.270838
1426412273,18,False,22.332113
1426412573,21,False,19.022892
1426412873,11,False,21.060265
1426413173,20,False,19.82878
1426413473,31,False,24.281652
1426413773,12,False,24.608425
1426414073,18,False,25.401472
1426414373,11,False,16.58179
1426414673,12,False,19.612837
1426414973,11,False,13.987235
1426415273,17,False,16.234838
1426415573,11,False,21.87509
1426415873,10,False,18.274488
1426416173,19,False,16.756294
1426416473,18,False,26.909214
1426416773,9,False,20.166584
1426417073,32,False,25.318113
1426417373,18,False,27.179586
1426417673,20,False,28.94143
1426417973,17,False,18.524761
1426418273,49,False,27.697378
1426418573,14,False,45.199387
1426418873,17,False,26.94695
1426419173,19,False,18.18701
1426419473,23,False,23.53681
1426419773,20,False,23.058949
1426420073,48,True,20.637478
1426420373,29,False,38.165184
1426420673,28,False,25.227861
1426420973,30,False,28.11344
1426421273,26,False,24.37707
1426421573,46,True,24.999615
1426421873,43,False,31.745556
1426422173,73,True,30.290365
1426422473,45,False,71.60651
1426422773,75,False,55.15356
1426423073,139,True,44.17761
1426423373,64,False,73.97104
1426423673,58,False,55.30333
1426423973,45,False,31.643446
1426424273,35,False,34.14072
1426424573,38,False,36.11475
1426424873,25,False,31.197088
1426425173,42,False,26.181522
1426425473,36,False,34.70553
1426425773,27,False,25.709938
1426426073,31,False,34.54739
1426426373,45,False,31.915045
1426426673,43,False,55.93825
1426426973,48,True,31.731657
1426427273,47,False,28.609259
1426427573,27,False,31.223171
1426427873,61,True,33.280746
1426428173,67,True,32.265453
1426428473,52,False,36.09352
1426428773,40,False,35.940838
1426429073,85,True,34.669598
1426429373,58,False,37.84721
1426429673,45,False,39.79915
1426429973,68,True,34.54985
1426430273,96,True,34.763992
1426430573,21,False,49.332985
1426430873,25,False,32.755215
1426431173,28,False,30.77126
1426431473,51,True,31.458677
1426431773,40,False,39.06734
1426432073,36,False,32.14397
1426432373,41,False,36.635147
1426432673,44,False,31.666374
1426432973,49,True,33.44489
1426433273,46,False,31.357552
1426433573,74,False,56.214718
1426433873,69,False,77.16666
1426434173,88,True,41.825813
1426434473,48,False,57.759216
1426434773,88,True,35.779984
1426435073,51,False,63.888138
1426435373,44,False,37.74947
1426435673,31,False,64.402565
1426435973,2887,True,34.34003
1426436273,674,True,118.30174
1426436573,520,True,162.0945
1426436873,380,False,150.43593
1426437173,268,False,157.98885
1426437473,275,True,82.391754
1426437773,245,False,128.02321
1426438073,307,False,160.28503
1426438373,261,False,166.36383
1426438673,302,False,141.13861
1426438973,290,True,125.494354
1426439273,186,False,177.80362
1426439573,135,False,192.9673
1426439873,136,False,120.64878
1426440173,132,False,73.36504
1426440473,179,False,123.34365
1426440773,153,False,167.3614
1426441073,216,False,118.8712
1426441373,123,False,149.41788
1426441673,104,False,158.36133
1426441973,68,False,67.28784
1426442273,86,False,129.89944
1426442573,96,False,220.64758
1426442873,84,False,109.09977
1426443173,72,False,154.08229
1426443473,115,False,75.537674
1426443773,124,False,50.877136
1426444073,126,False,64.62046
1426444373,115,False,85.288025
1426444673,77,False,71.13523
1426444973,102,False,65.36397
1426445273,86,False,114.17872
1426445573,104,False,104.35407
1426445873,76,False,66.61828
1426446173,59,False,78.370865
1426446473,58,False,69.07925
1426446773,42,False,97.59199
1426447073,65,False,61.378242
1426447373,55,False,62.4138
1426447673,51,False,52.67276
1426447973,48,False,78.42795
1426448273,86,False,71.41725
1426448573,44,False,158.77351
1426448873,34,False,66.17523
1426449173,43,False,90.15227
1426449473,70,False,119.12049
1426449773,42,False,94.01324
1426450073,66,False,76.49645
1426450373,108,False,56.818604
1426450673,37,False,198.11162
1426450973,37,False,77.84027
1426451273,44,False,138.36134
1426451573,66,False,65.537796
1426451873,41,False,63.8134
1426452173,40,False,66.77429
1426452473,42,False,56.859737
1426452773,46,False,48.460342
1426453073,65,False,63.482162
1426453373,47,False,59.708355
1426453673,38,False,57.29024
1426453973,43,False,60.496758
1426454273,58,False,63.542164
1426454573,74,False,47.806267
1426454873,39,False,60.585125
1426455173,68,False,64.371994
1426455473,143,False,63.12967
1426455773,85,False,52.54145
1426456073,95,False,56.59478
1426456373,74,False,48.54244
1426456673,136,True,60.65548
1426456973,80,False,63.269135
1426457273,93,False,53.019684
1426457573,53,False,42.04344
1426457873,119,True,48.92856
1426458173,71,False,46.977863
1426458473,59,False,68.22496
1426458773,77,False,61.961758
1426459073,56,False,58.925682
1426459373,86,False,55.055717
1426459673,86,False,43.83938
1426459973,84,False,49.122673
1426460273,49,False,59.688004
1426460573,41,False,60.20765
1426460873,38,False,58.411095
1426461173,44,False,36.261757
1426461473,49,False,49.37036
1426461773,53,False,47.657116
1426462073,49,False,54.277718
1426462373,40,False,46.75386
1426462673,26,False,49.999252
1426462973,62,False,42.944073
1426463273,69,False,39.493576
1426463573,59,False,51.426147
1426463873,49,False,54.2192
1426464173,71,False,62.997948
1426464473,54,False,63.927162
1426464773,51,False,55.318935
1426465073,63,False,44.434303
1426465373,34,False,43.832905
1426465673,43,False,60.66552
1426465973,52,False,51.23934
1426466273,70,False,52.994976
1426466573,36,False,34.885456
1426466873,54,False,45.758327
1426467173,81,False,46.18177
1426467473,79,False,57.024982
1426467773,416,True,52.561657
1426468073,652,True,139.26913
1426468373,957,True,168.19476
1426468673,884,True,270.7847
1426468973,913,True,245.82361
1426469273,892,True,239.45967
1426469573,694,False,286.10193
1426469873,384,False,259.23764
1426470173,394,False,263.42703
1426470473,521,False,254.35437
1426470773,476,False,272.53345
1426471073,494,False,286.3804
1426471373,465,False,263.61154
1426471673,434,False,312.2998
1426471973,548,False,266.19693
1426472273,1219,True,317.49084
1426472573,1438,True,325.0254
1426472873,2019,True,397.48773
1426473173,1921,True,436.29874
1426473473,1672,True,376.9033
1426473773,1443,True,456.10095
1426474073,2481,True,427.2359
1426474373,6393,True,467.15622
1426474673,8107,True,558.28955
1426474973,5249,True,700.5033
1426475273,1596,False,740.12067
1426475573,551,False,865.1168
1426475873,283,False,713.9939
1426476173,196,False,485.63403
1426476473,197,False,786.3035
1426476773,111,False,695.4461
1426477073,151,False,577.8455
1426477373,120,False,101.88313
1426477673,101,False,211.48953
1426477973,153,False,418.85626
1426478273,136,False,318.9859
1426478573,137,False,390.68765
1426478873,109,False,522.78503
1426479173,70,False,167.01573
1426479473,97,False,117.401695
1426479773,75,False,223.39758
1426480073,181,False,262.84674
1426480373,147,False,233.72577
1426480673,142,False,208.98701
1426480973,135,False,145.27065
1426481273,126,False,106.45422
1426481573,143,False,257.76178
1426481873,109,False,41.51913
1426482173,103,False,46.96482
1426482473,124,False,73.701996
1426482773,92,False,36.47994
1426483073,98,False,4.9593287
1426483373,132,False,88.475044
1426483673,113,False,135.20717
1426483973,92,False,136.57124
1426484273,74,False,127.27952
1426484573,68,False,76.49495
1426484873,96,False,119.94372
1426485173,93,False,318.93515
1426485473,125,False,258.83582
1426485773,92,False,197.68266
1426486073,75,False,312.44513
1426486373,74,False,88.91223
1426486673,54,False,-49.700726
1426486973,94,False,-17.836647
1426487273,51,False,137.09535
1426487573,52,False,98.92825
1426487873,38,False,83.90369
1426488173,82,False,6.960563
1426488473,62,False,63.885197
1426488773,41,False,0.7605382
1426489073,40,False,130.56049
1426489373,62,False,65.954704
1426489673,37,False,-11.075526
1426489973,31,False,28.562057
1426490273,46,False,19.342655
1426490573,36,False,81.45092
1426490873,33,False,51.39594
1426491173,48,False,133.17296
1426491473,10,False,76.27178
1426491773,17,False,-14.96968
1426492073,36,False,-15.684856
1426492373,29,False,-1.2669387
1426492673,28,False,23.936066
1426492973,29,False,108.532814
1426493273,23,False,80.72454
1426493573,27,False,20.66488
1426493873,16,False,-50.666702
1426494173,18,False,-86.08713
1426494473,16,False,54.535896
1426494773,34,False,133.26294
1426495073,37,False,79.06691
1426495373,52,False,-51.68736
1426495673,33,False,-76.82761
1426495973,33,False,-6.690443
1426496273,43,False,23.071978
1426496573,26,False,52.8561
1426496873,41,False,33.139847
1426497173,23,False,67.64468
1426497473,29,False,13.052173
1426497773,24,False,12.358874
1426498073,50,False,-27.738554
1426498373,34,False,132.05782
1426498673,43,False,191.99661
1426498973,52,False,110.094055
1426499273,65,False,18.250334
1426499573,12,False,191.29579
1426499873,54,False,544.49084
1426500173,59,False,742.08026
1426500473,43,False,561.07043
1426500773,52,False,272.33038
1426501073,37,False,249.48149
1426501373,36,False,12.901616
1426501673,25,False,1.2324244
1426501973,25,False,140.30577
1426502273,56,False,76.758865
1426502573,43,False,76.296265
1426502873,48,False,109.43872
1426503173,53,False,318.0186
1426503473,35,False,4.5097013
1426503773,43,False,86.604225
1426504073,48,False,8.920941
1426504373,26,False,330.01575
1426504673,57,False,314.13165
1426504973,29,False,326.74445
1426505273,41,False,320.67926
1426505573,45,False,323.58057
1426505873,50,False,430.3823
1426506173,40,False,350.47656
1426506473,54,False,78.2673
1426506773,36,False,131.48164
1426507073,49,False,184.22978
1426507373,44,False,200.99219
1426507673,56,False,224.95186
1426507973,42,False,275.16324
1426508273,40,False,176.8402
1426508573,60,False,226.21132
1426508873,38,False,213.6779
1426509173,37,False,246.54005
1426509473,29,False,216.82253
1426509773,46,False,139.47174
1426510073,42,False,160.52248
1426510373,34,False,107.10097
1426510673,77,False,197.60669
1426510973,42,False,252.60417
1426511273,68,False,217.83261
1426511573,59,False,243.68105
1426511873,37,False,334.23026
1426512173,70,False,405.558
1426512473,42,False,268.99026
1426512773,33,False,281.704
1426513073,51,False,172.91
1426513373,62,False,230.7096
1426513673,41,False,266.41095
1426513973,42,False,163.21733
1426514273,69,False,209.47525
1426514573,74,False,114.68413
1426514873,45,False,92.512535
1426515173,53,False,55.95504
1426515473,67,False,97.68765
1426515773,56,False,54.932304
1426516073,38,False,110.72252
1426516373,45,False,220.33058
1426516673,59,False,141.16594
1426516973,41,False,84.86474
1426517273,43,False,104.32391
1426517573,65,False,222.69434
1426517873,74,False,154.02705
1426518173,70,False,168.33273
1426518473,55,False,337.41843
1426518773,57,False,109.74148
1426519073,46,False,175.98857
1426519373,44,False,129.48486
1426519673,55,False,255.37332
1426519973,56,False,188.86179
1426520273,44,False,194.84416
1426520573,41,False,126.43626
1426520873,65,False,132.53935
1426521173,60,False,100.20931
1426521473,311,False,161.44821
1426521773,243,False,142.55367
1426522073,89,False,175.06946
1426522373,53,False,141.0019
1426522673,69,False,235.25238
1426522973,53,False,102.583534
1426523273,66,False,117.153915
1426523573,60,False,151.04855
1426523873,46,False,151.79599
1426524173,36,False,265.42618
1426524473,36,False,160.4143
1426524773,58,False,193.63239
1426525073,83,False,135.057
1426525373,69,False,234.01169
1426525673,61,False,155.21698
1426525973,73,False,123.38699
1426526273,72,False,99.36448
1426526573,73,False,157.34944
1426526873,76,False,126.55764
1426527173,49,False,216.4404
1426527473,105,False,127.54195
1426527773,28,False,88.04749
1426528073,78,False,111.19343
1426528373,66,False,70.22949
1426528673,68,False,242.98598
1426528973,88,False,212.1597
1426529273,161,False,438.29208
1426529573,80,False,504.53247
1426529873,45,False,276.83356
1426530173,193,False,270.17767
1426530473,245,False,392.04507
1426530773,69,False,370.4605
1426531073,54,False,391.42255
1426531373,55,False,123.733345
1426531673,81,False,152.13055
1426531973,71,False,58.86915
1426532273,69,False,95.47232
1426532573,101,False,131.73967
1426532873,52,False,124.260025
1426533173,77,False,15.542217
1426533473,67,False,-17.287992
1426533773,63,False,39.74331
1426534073,104,False,158.18922
1426534373,116,False,34.56705
1426534673,42,False,122.2744
1426534973,36,False,117.45359
1426535273,63,False,4.7397404
1426535573,84,False,-10.453427
1426535873,92,False,50.990562
1426536173,86,False,74.46492
1426536473,103,False,92.2884
1426536773,53,False,-11.980225
1426537073,39,False,-5.1534963
1426537373,56,False,23.911474
1426537673,65,False,69.56588
1426537973,47,False,113.66143
1426538273,64,False,53.971813
1426538573,27,False,25.700802
1426538873,107,False,37.622116
1426539173,111,False,4.5035686
1426539473,322,False,115.646965
1426539773,58,False,95.80465
1426540073,46,False,77.311775
1426540373,54,False,36.06814
1426540673,41,False,71.051025
1426540973,44,False,62.539124
1426541273,51,False,85.85086
1426541573,50,False,116.38439
1426541873,38,False,54.67528
1426542173,51,False,37.178463
1426542473,71,False,-15.264177
1426542773,65,False,90.95759
1426543073,109,False,73.93192
1426543373,46,False,81.06124
1426543673,61,False,95.23718
1426543973,70,False,81.26345
1426544273,74,False,74.87095
1426544573,69,False,81.871925
1426544873,96,False,104.07451
1426545173,43,False,77.84396
1426545473,44,False,71.03636
1426545773,55,False,83.57663
1426546073,44,False,74.92406
1426546373,39,False,60.685402
1426546673,64,False,88.421555
1426546973,54,False,81.531586
1426547273,28,False,64.31244
1426547573,36,False,60.340134
1426547873,29,False,55.231075
1426548173,54,False,55.910206
1426548473,46,False,68.47075
1426548773,34,False,55.940937
1426549073,32,False,66.41082
1426549373,74,False,52.16685
1426549673,45,False,52.622635
1426549973,31,False,46.085655
1426550273,66,False,59.91085
1426550573,46,False,59.488224
1426550873,45,False,56.45311
1426551173,49,False,44.794586
1426551473,61,False,51.609905
1426551773,55,False,57.541843
1426552073,39,False,55.383205
1426552373,54,False,54.312008
1426552673,194,True,63.00972
1426552973,200,False,141.4837
1426553273,39,False,120.7201
1426553573,41,False,58.402065
1426553873,32,False,55.93698
1426554173,44,False,60.028667
1426554473,29,False,64.45312
1426554773,83,False,51.987946
1426555073,30,False,128.2687
1426555373,43,False,50.30335
1426555673,51,False,67.78666
1426555973,57,False,58.42798
1426556273,136,False,130.84303
1426556573,109,False,173.27863
1426556873,80,False,131.20888
1426557173,80,False,133.31046
1426557473,62,False,149.26524
1426557773,76,False,112.66362
1426558073,68,False,151.9886
1426558373,64,False,55.19384
1426558673,76,False,65.78375
1426558973,49,False,79.90713
1426559273,78,False,63.24854
1426559573,41,False,93.517914
1426559873,49,False,62.70612
1426560173,64,False,120.74217
1426560473,41,False,41.855423
1426560773,44,False,47.385517
1426561073,38,False,46.850006
1426561373,39,False,47.550583
1426561673,51,False,45.266365
1426561973,35,False,51.870937
1426562273,44,False,35.96204
1426562573,246,True,39.0655
1426562873,690,True,126.47935
1426563173,203,False,165.82765
1426563473,154,False,143.7522
1426563773,123,False,158.61131
1426564073,108,True,55.325485
1426564373,97,False,56.484264
1426564673,205,False,162.71869
1426564973,184,False,155.05812
1426565273,112,False,128.82935
1426565573,76,False,123.406715
1426565873,72,False,58.128716
1426566173,57,False,69.36362
1426566473,58,False,93.70737
1426566773,48,False,53.24224
1426567073,54,False,65.036095
1426567373,41,False,64.31143
1426567673,51,False,42.860474
1426567973,77,True,37.23821
1426568273,55,False,79.300995
1426568573,72,False,109.665764
1426568873,67,False,126.731384
1426569173,39,False,40.523724
1426569473,49,False,85.29035
1426569773,37,False,113.26142
1426570073,40,False,46.065914
1426570373,50,False,49.938313
1426570673,34,False,42.136654
1426570973,32,False,35.166275
1426571273,21,False,24.56866
1426571573,29,False,38.226074
1426571873,47,False,37.10343
1426572173,47,False,43.69441
1426572473,44,False,39.13867
1426572773,30,False,36.42948
1426573073,28,False,40.982475
1426573373,29,False,34.999138
1426573673,40,False,45.817894
1426573973,26,False,47.015522
1426574273,26,False,49.46878
1426574573,20,False,37.68303
1426574873,26,False,21.519522
1426575173,20,False,28.569416
1426575473,21,False,38.37324
1426575773,20,False,40.03035
1426576073,20,False,36.36208
1426576373,21,False,20.845062
1426576673,22,False,22.423811
1426576973,37,False,29.339676
1426577273,26,False,35.233772
1426577573,21,False,49.87019
1426577873,15,False,71.243866
1426578173,28,False,27.503351
1426578473,34,False,51.225166
1426578773,20,False,95.00318
1426579073,117,False,39.081276
1426579373,70,False,56.32099
1426579673,42,False,52.010876
1426579973,43,False,27.262772
1426580273,31,False,30.303186
1426580573,39,False,35.311844
1426580873,47,False,39.24076
1426581173,38,False,33.018898
1426581473,29,False,13.310652
1426581773,22,False,24.64055
1426582073,17,False,27.009789
1426582373,29,False,28.599495
1426582673,31,False,39.674263
1426582973,36,False,59.395184
1426583273,40,False,37.122192
1426583573,40,False,23.728582
1426583873,48,False,40.43423
1426584173,36,False,47.5239
1426584473,33,False,48.951366
1426584773,51,False,32.940907
1426585073,36,False,54.907684
1426585373,29,False,58.79617
1426585673,40,False,29.586899
1426585973,57,False,37.651947
1426586273,63,False,65.400764
1426586573,51,False,46.107838
1426586873,59,False,32.751324
1426587173,51,False,39.987247
1426587473,67,False,34.89431
1426587773,56,False,55.335484
1426588073,31,False,39.685966
1426588373,39,False,60.21382
1426588673,46,False,68.54018
1426588973,58,False,41.24536
1426589273,43,False,59.33187
1426589573,41,False,33.208603
1426589873,41,False,47.107616
1426590173,68,False,48.82279
1426590473,65,False,47.916603
1426590773,36,False,64.806366
1426591073,41,False,42.234444
1426591373,37,False,40.128902
1426591673,77,False,44.44107
1426591973,37,False,50.709644
1426592273,69,False,52.18323
1426592573,45,False,47.867252
1426592873,45,False,38.797653
1426593173,52,False,28.972643
1426593473,64,False,53.501106
1426593773,38,False,56.666218
1426594073,43,False,53.60455
1426594373,47,False,46.113068
1426594673,105,False,57.718132
1426594973,54,False,69.3867
1426595273,54,False,81.39978
1426595573,51,False,52.461517
1426595873,86,False,63.512257
1426596173,84,False,81.00444
1426596473,53,False,63.84866
1426596773,47,False,52.98149
1426597073,64,False,68.8103
1426597373,68,False,60.9528
1426597673,61,False,58.66601
1426597973,107,True,50.94681
1426598273,102,False,74.13207
1426598573,84,False,64.15986
1426598873,92,False,82.18551
1426599173,82,False,99.17687
1426599473,104,False,86.12954
1426599773,80,False,110.91004
1426600073,87,False,62.879738
1426600373,101,False,59.152916
1426600673,91,False,84.74876
1426600973,72,False,122.12058
1426601273,89,False,97.36291
1426601573,88,False,97.65347
1426601873,88,False,119.96406
1426602173,59,False,89.570526
1426602473,102,False,85.06307
1426602773,120,False,93.83394
1426603073,88,False,95.86755
1426603373,80,False,85.52246
1426603673,77,False,76.016685
1426603973,139,True,64.46508
1426604273,166,False,108.75843
1426604573,79,False,106.25908
1426604873,72,False,86.23145
1426605173,79,False,90.87401
1426605473,110,False,67.1968
1426605773,116,False,83.73102
1426606073,135,False,104.432106
1426606373,115,False,101.168625
1426606673,82,False,107.19553
1426606973,114,False,67.88908
1426607273,111,False,84.719864
1426607573,83,False,95.64202
1426607873,86,False,111.4312
1426608173,81,False,78.89155
1426608473,74,False,94.080444
1426608773,81,False,84.01324
1426609073,84,False,75.081345
1426609373,169,True,67.616516
1426609673,95,False,104.41168
1426609973,71,False,94.8604
1426610273,58,False,94.7806
1426610573,86,False,73.40589
1426610873,93,False,93.45417
1426611173,99,False,107.7614
1426611473,76,False,91.956894
1426611773,92,False,81.66829
1426612073,66,False,92.98349
1426612373,90,False,93.45977
1426612673,97,False,85.64784
1426612973,91,False,103.32996
1426613273,164,False,98.48177
1426613573,375,True,111.99629
1426613873,137,False,122.75554
1426614173,121,False,133.05315
1426614473,125,False,111.62897
1426614773,113,False,87.57923
1426615073,113,False,103.93084
1426615373,91,False,111.099915
1426615673,168,True,79.82113
1426615973,134,False,101.87111
1426616273,79,False,104.89635
1426616573,95,False,83.24749
1426616873,100,False,106.39919
1426617173,97,False,95.46023
1426617473,86,False,129.16258
1426617773,110,False,108.77887
1426618073,87,False,113.67183
1426618373,70,False,94.69803
1426618673,1665,True,69.78316
1426618973,186,False,130.16374
1426619273,135,False,141.6266
1426619573,101,False,119.98631
1426619873,69,False,85.83996
1426620173,91,False,80.40605
1426620473,87,False,123.73441
1426620773,79,False,82.433174
1426621073,63,False,69.283035
1426621373,181,True,63.351364
1426621673,267,True,86.82066
1426621973,160,False,136.0002
1426622273,174,False,122.56072
1426622573,115,False,112.73518
1426622873,136,False,85.22285
1426623173,125,False,106.033195
1426623473,121,False,131.87045
1426623773,702,True,93.509766
1426624073,315,False,173.95267
1426624373,191,False,146.67288
1426624673,196,False,128.11885
1426624973,174,False,134.83923
1426625273,174,False,116.4993
1426625573,178,False,111.10446
1426625873,235,False,128.44601
1426626173,130,False,127.484924
1426626473,137,False,122.78587
1426626773,142,False,112.929245
1426627073,127,False,104.793564
1426627373,120,False,99.710724
1426627673,121,False,160.30261
1426627973,95,False,83.98975
1426628273,96,False,108.99038
1426628573,93,False,109.612755
1426628873,102,False,128.54329
1426629173,80,False,76.15714
1426629473,101,False,115.33185
1426629773,74,False,106.14968
1426630073,95,False,105.649376
1426630373,86,False,97.217445
1426630673,76,False,68.90732
1426630973,55,False,67.24685
1426631273,112,False,86.7755
1426631573,103,False,77.972244
1426631873,99,False,109.877686
1426632173,102,False,75.394585
1426632473,87,False,70.03237
1426632773,84,False,76.96588
1426633073,93,False,79.46236
1426633373,90,False,92.86067
1426633673,104,False,131.83696
1426633973,62,False,72.700165
1426634273,64,False,68.0311
1426634573,80,False,63.908535
1426634873,79,False,95.055565
1426635173,53,False,76.218895
1426635473,84,False,85.8839
1426635773,73,False,82.71362
1426636073,57,False,71.24886
1426636373,64,False,75.062164
1426636673,87,False,72.43925
1426636973,52,False,100.05161
1426637273,59,False,92.85586
1426637573,52,False,60.778477
1426637873,42,False,65.05362
1426638173,45,False,62.74509
1426638473,58,False,63.51136
1426638773,87,False,69.19138
1426639073,58,False,64.16748
1426639373,55,False,54.969948
1426639673,73,False,59.89966
1426639973,48,False,53.47624
1426640273,97,False,60.070442
1426640573,61,False,67.29713
1426640873,43,False,73.19183
1426641173,58,False,58.560303
1426641473,44,False,57.251717
1426641773,53,False,60.443058
1426642073,60,False,63.835133
1426642373,64,False,68.48071
1426642673,50,False,48.4594
1426642973,51,False,41.196884
1426643273,31,False,58.825676
1426643573,38,False,46.298096
1426643873,61,False,56.456573
1426644173,57,False,56.36066
1426644473,89,False,79.336876
1426644773,61,False,51.579685
1426645073,53,False,57.825806
1426645373,43,False,53.08084
1426645673,45,False,58.007565
1426645973,75,False,60.95203
1426646273,148,True,53.81604
1426646573,66,False,61.277863
1426646873,52,False,53.341007
1426647173,33,False,82.51064
1426647473,65,False,45.876904
1426647773,51,False,63.272137
1426648073,62,False,59.477543
1426648373,63,False,47.55792
1426648673,43,False,62.35802
1426648973,57,False,47.73433
1426649273,52,False,53.114197
1426649573,67,False,59.85793
1426649873,50,False,57.99102
1426650173,39,False,56.99254
1426650473,50,False,66.60799
1426650773,25,False,50.836132
1426651073,30,False,66.64373
1426651373,33,False,49.94882
1426651673,32,False,57.644054
1426651973,29,False,65.07584
1426652273,31,False,55.744053
1426652573,32,False,65.78365
1426652873,27,False,47.400787
1426653173,38,False,54.13269
1426653473,35,False,60.672554
1426653773,32,False,50.347527
1426654073,26,False,48.690823
1426654373,29,False,52.928513
1426654673,41,False,57.68578
